Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	V1_IV	V2_IV	
1377	2020-05-04 23:54:20	1377	1	7.300000	TEMPESTX_20200501_SALT		2.6	-0.535	
1378	2020-05-04 23:57:52	1378	2	2.150000	TEMPESTX_20200501_SALT		2.8	-0.536	
1379	2020-05-05 00:01:23	1379	3	2.110000	TEMPESTX_20200501_SALT		2.9	-0.536	
1380	2020-05-05 00:04:57	1380	4	1.260000	TEMPESTX_20200501_SALT		2.7	-0.536	
1381	2020-05-05 00:08:33	1381	1	6.090000	TEMPESTX_20200501_SALT		2.6	-0.536	
1382	2020-05-05 00:12:03	1382	2	2.510000	TEMPESTX_20200501_SALT		2.8	-0.535	
1383	2020-05-05 00:15:37	1383	3	0.640000	TEMPESTX_20200501_SALT		2.9	-0.536	
1384	2020-05-05 00:19:08	1384	4	1.340000	TEMPESTX_20200501_SALT		2.7	-0.535	
1385	2020-05-05 00:22:40	1385	1	8.920000	TEMPESTX_20200501_SALT		2.6	-0.535	
1386	2020-05-05 00:26:12	1386	2	2.510000	TEMPESTX_20200501_SALT		2.8	-0.535	
1387	2020-05-05 00:29:46	1387	3	1.680000	TEMPESTX_20200501_SALT		2.882	-0.535	
1388	2020-05-05 00:33:20	1388	4	1.220000	TEMPESTX_20200501_SALT		2.7	-0.535	
1389	2020-05-05 00:36:56	1389	1	4.440000	TEMPESTX_20200501_SALT		2.6	-0.535	
1390	2020-05-05 00:40:26	1390	2	2.420000	TEMPESTX_20200501_SALT		2.8	-0.535	
1391	2020-05-05 00:43:57	1391	3	1.200000	TEMPESTX_20200501_SALT		2.871	-0.535	
1392	2020-05-05 00:47:31	1392	4	1.300000	TEMPESTX_20200501_SALT		2.7	-0.536	
1393	2020-05-05 00:51:03	1393	1	4.870000	TEMPESTX_20200501_SALT		2.6	-0.535	
1394	2020-05-05 00:54:33	1394	2	2.500000	TEMPESTX_20200501_SALT		2.8	-0.535	
1395	2020-05-05 00:58:06	1395	3	1.710000	TEMPESTX_20200501_SALT		2.891	-0.535	
1396	2020-05-05 01:01:41	1396	4	1.320000	TEMPESTX_20200501_SALT		2.7	-0.535	
1397	2020-05-05 01:05:17	1397	1	5.710000	TEMPESTX_20200501_SALT		2.6	-0.535	
1398	2020-05-05 01:08:47	1398	2	2.520000	TEMPESTX_20200501_SALT		2.8	-0.536	
1399	2020-05-05 01:12:20	1399	3	1.900000	TEMPESTX_20200501_SALT		2.856	-0.535	
1400	2020-05-05 01:15:54	1400	4	1.190000	TEMPESTX_20200501_SALT		2.7	-0.535	
1401	2020-05-05 01:19:30	1401	1	3.200000	TEMPESTX_20200501_SALT		2.6	-0.535	
1402	2020-05-05 01:23:00	1402	2	2.500000	TEMPESTX_20200501_SALT		2.8	-0.535	
1403	2020-05-05 01:26:33	1403	3	1.810000	TEMPESTX_20200501_SALT		2.865	-0.536	
1404	2020-05-05 01:30:07	1404	4	1.190000	TEMPESTX_20200501_SALT		2.7	-0.535	
1405	2020-05-05 01:33:43	1405	1	7.010000	TEMPESTX_20200501_SALT		2.6	-0.535	
1406	2020-05-05 01:37:13	1406	2	2.700000	TEMPESTX_20200501_SALT		2.8	-0.535	
1407	2020-05-05 01:40:47	1407	3	2.350000	TEMPESTX_20200501_SALT		2.849	-0.535	
1408	2020-05-05 01:44:21	1408	4	1.300000	TEMPESTX_20200501_SALT		2.7	-0.535	
1409	2020-05-05 01:47:53	1409	1	10.400000	TEMPESTX_20200501_SALT		2.6	-0.535	
1410	2020-05-05 01:51:25	1410	2	2.660000	TEMPESTX_20200501_SALT		2.8	-0.535	
1411	2020-05-05 01:54:59	1411	3	2.240000	TEMPESTX_20200501_SALT		2.782	-0.535	
1412	2020-05-05 01:58:33	1412	4	1.140000	TEMPESTX_20200501_SALT		2.7	-0.535	
1413	2020-05-05 02:02:09	1413	1	3.950000	TEMPESTX_20200501_SALT		2.6	-0.535	
1414	2020-05-05 02:05:39	1414	2	2.470000	TEMPESTX_20200501_SALT		2.8	-0.535	
1415	2020-05-05 02:09:12	1415	3	2.220000	TEMPESTX_20200501_SALT		2.8	-0.535	
1416	2020-05-05 02:12:47	1416	4	1.470000	TEMPESTX_20200501_SALT		2.7	-0.535	
1417	2020-05-05 02:16:19	1417	1	5.730000	TEMPESTX_20200501_SALT		2.6	-0.535	
1418	2020-05-05 02:19:49	1418	2	2.620000	TEMPESTX_20200501_SALT		2.8	-0.535	
1419	2020-05-05 02:23:23	1419	3	2.980000	TEMPESTX_20200501_SALT		2.795	-0.535	
1420	2020-05-05 02:26:58	1420	4	1.240000	TEMPESTX_20200501_SALT		2.7	-0.535	
1421	2020-05-05 02:30:30	1421	1	5.580000	TEMPESTX_20200501_SALT		2.6	-0.535	
1422	2020-05-05 02:34:00	1422	2	2.590000	TEMPESTX_20200501_SALT		2.8	-0.535	
1423	2020-05-05 02:37:34	1423	3	3.100000	TEMPESTX_20200501_SALT		2.827	-0.535	
1424	2020-05-05 02:41:08	1424	4	1.180000	TEMPESTX_20200501_SALT		2.7	-0.535	
1425	2020-05-05 02:44:40	1425	1	3.940000	TEMPESTX_20200501_SALT		2.6	-0.535	
1426	2020-05-05 02:48:11	1426	2	2.520000	TEMPESTX_20200501_SALT		2.8	-0.535	
1427	2020-05-05 02:51:44	1427	3	3.520000	TEMPESTX_20200501_SALT		2.836	-0.535	
1428	2020-05-05 02:55:18	1428	4	1.130000	TEMPESTX_20200501_SALT		2.7	-0.535	
1429	2020-05-05 02:58:54	1429	1	4.040000	TEMPESTX_20200501_SALT		2.6	-0.535	
1430	2020-05-05 03:02:27	1430	2	2.470000	TEMPESTX_20200501_SALT		2.8	-0.535	
1431	2020-05-05 03:05:59	1431	3	3.350000	TEMPESTX_20200501_SALT		2.878	-0.535	
1432	2020-05-05 03:09:34	1432	4	1.290000	TEMPESTX_20200501_SALT		2.7	-0.535	
1433	2020-05-05 03:13:06	1433	1	3.880000	TEMPESTX_20200501_SALT		2.6	-0.535	
1434	2020-05-05 03:16:39	1434	2	2.520000	TEMPESTX_20200501_SALT		2.8	-0.535	
1435	2020-05-05 03:20:12	1435	3	3.250000	TEMPESTX_20200501_SALT		2.884	-0.535	
1436	2020-05-05 03:23:47	1436	4	1.160000	TEMPESTX_20200501_SALT		2.7	-0.535	
1437	2020-05-05 03:27:23	1437	1	3.910000	TEMPESTX_20200501_SALT		2.6	-0.535	
1438	2020-05-05 03:30:56	1438	2	2.190000	TEMPESTX_20200501_SALT		2.8	-0.535	
1439	2020-05-05 03:34:27	1439	3	3.140000	TEMPESTX_20200501_SALT		2.862	-0.535	
1440	2020-05-05 03:38:01	1440	4	1.150000	TEMPESTX_20200501_SALT		2.7	-0.535	
1441	2020-05-05 03:41:37	1441	1	5.900000	TEMPESTX_20200501_SALT		2.6	-0.535	
1442	2020-05-05 03:45:07	1442	2	2.230000	TEMPESTX_20200501_SALT		2.8	-0.535	
1443	2020-05-05 03:48:38	1443	3	3.430000	TEMPESTX_20200501_SALT		2.871	-0.535	
1444	2020-05-05 03:52:13	1444	4	1.180000	TEMPESTX_20200501_SALT		2.7	-0.535	
1445	2020-05-05 03:55:49	1445	1	5.050000	TEMPESTX_20200501_SALT		2.6	-0.535	
1446	2020-05-05 03:59:18	1446	2	2.330000	TEMPESTX_20200501_SALT		2.8	-0.535	
1447	2020-05-05 04:02:49	1447	3	3.430000	TEMPESTX_20200501_SALT		2.898	-0.535	
1448	2020-05-05 04:06:23	1448	4	1.070000	TEMPESTX_20200501_SALT		2.7	-0.535	
1449	2020-05-05 04:09:59	1449	1	4.030000	TEMPESTX_20200501_SALT		2.6	-0.535	
1450	2020-05-05 04:13:30	1450	2	2.230000	TEMPESTX_20200501_SALT		2.8	-0.535	
1451	2020-05-05 04:17:01	1451	3	3.920000	TEMPESTX_20200501_SALT		2.853	-0.535	
1452	2020-05-05 04:20:35	1452	4	1.090000	TEMPESTX_20200501_SALT		2.7	-0.535	
1453	2020-05-05 04:24:11	1453	1	3.250000	TEMPESTX_20200501_SALT		2.6	-0.535	
1454	2020-05-05 04:27:41	1454	2	2.030000	TEMPESTX_20200501_SALT		2.8	-0.535	
1455	2020-05-05 04:31:11	1455	3	3.660000	TEMPESTX_20200501_SALT		2.873	-0.535	
1456	2020-05-05 04:34:45	1456	4	1.210000	TEMPESTX_20200501_SALT		2.7	-0.534	
1457	2020-05-05 04:38:21	1457	1	6.220000	TEMPESTX_20200501_SALT		2.6	-0.535	
1458	2020-05-05 04:41:54	1458	2	1.840000	TEMPESTX_20200501_SALT		2.8	-0.535	
1459	2020-05-05 04:45:24	1459	3	3.360000	TEMPESTX_20200501_SALT		2.865	-0.535	
1460	2020-05-05 04:48:59	1460	4	1.140000	TEMPESTX_20200501_SALT		2.7	-0.535	
1461	2020-05-05 04:52:35	1461	1	4.250000	TEMPESTX_20200501_SALT		2.6	-0.535	
1462	2020-05-05 04:56:06	1462	2	2.070000	TEMPESTX_20200501_SALT		2.8	-0.535	
1463	2020-05-05 04:59:37	1463	3	4.170000	TEMPESTX_20200501_SALT		2.9	-0.535	
1464	2020-05-05 05:03:12	1464	4	1.160000	TEMPESTX_20200501_SALT		2.7	-0.535	
1465	2020-05-05 05:06:48	1465	1	4.220000	TEMPESTX_20200501_SALT		2.6	-0.535	
1466	2020-05-05 05:10:19	1466	2	2.210000	TEMPESTX_20200501_SALT		2.8	-0.535	
1467	2020-05-05 05:13:50	1467	3	4.840000	TEMPESTX_20200501_SALT		2.891	-0.535	
1468	2020-05-05 05:17:25	1468	4	1.220000	TEMPESTX_20200501_SALT		2.7	-0.535	
1469	2020-05-05 05:20:57	1469	1	5.010000	TEMPESTX_20200501_SALT		2.6	-0.535	
1470	2020-05-05 05:24:30	1470	2	2.670000	TEMPESTX_20200501_SALT		2.8	-0.535	
1471	2020-05-05 05:28:03	1471	3	5.140000	TEMPESTX_20200501_SALT		2.858	-0.534	
1472	2020-05-05 05:31:37	1472	4	1.180000	TEMPESTX_20200501_SALT		2.7	-0.535	
1473	2020-05-05 05:35:13	1473	1	4.110000	TEMPESTX_20200501_SALT		2.6	-0.535	
1474	2020-05-05 05:38:45	1474	2	2.630000	TEMPESTX_20200501_SALT		2.8	-0.535	
1475	2020-05-05 05:42:19	1475	3	6.580000	TEMPESTX_20200501_SALT		2.924	-0.534	
1476	2020-05-05 05:45:54	1476	4	1.210000	TEMPESTX_20200501_SALT		2.7	-0.535	
1477	2020-05-05 05:49:30	1477	1	4.060000	TEMPESTX_20200501_SALT		2.6	-0.535	
1478	2020-05-05 05:53:03	1478	2	2.650000	TEMPESTX_20200501_SALT		2.8	-0.535	
1479	2020-05-05 05:56:37	1479	3	7.480000	TEMPESTX_20200501_SALT		2.856	-0.535	
1480	2020-05-05 06:00:13	1480	4	1.090000	TEMPESTX_20200501_SALT		2.7	-0.535	
1481	2020-05-05 06:03:49	1481	1	4.400000	TEMPESTX_20200501_SALT		2.6	-0.535	
1482	2020-05-05 06:07:20	1482	2	2.610000	TEMPESTX_20200501_SALT		2.8	-0.534	
1483	2020-05-05 06:10:54	1483	3	7.190000	TEMPESTX_20200501_SALT		2.873	-0.534	
1484	2020-05-05 06:14:29	1484	4	1.070000	TEMPESTX_20200501_SALT		2.7	-0.535	
1485	2020-05-05 06:18:05	1485	1	3.940000	TEMPESTX_20200501_SALT		2.6	-0.535	
1486	2020-05-05 06:21:35	1486	2	2.680000	TEMPESTX_20200501_SALT		2.8	-0.534	
1487	2020-05-05 06:25:09	1487	3	8.170000	TEMPESTX_20200501_SALT		2.864	-0.535	
1488	2020-05-05 06:28:44	1488	4	1.150000	TEMPESTX_20200501_SALT		2.7	-0.535	
1489	2020-05-05 06:32:20	1489	1	4.750000	TEMPESTX_20200501_SALT		2.6	-0.534	
1490	2020-05-05 06:35:52	1490	2	2.580000	TEMPESTX_20200501_SALT		2.8	-0.535	
1491	2020-05-05 06:39:26	1491	3	9.020000	TEMPESTX_20200501_SALT		2.795	-0.534	
1492	2020-05-05 06:43:01	1492	4	1.100000	TEMPESTX_20200501_SALT		2.7	-0.534	
1493	2020-05-05 06:46:38	1493	1	4.540000	TEMPESTX_20200501_SALT		2.6	-0.534	
1494	2020-05-05 06:50:10	1494	2	2.500000	TEMPESTX_20200501_SALT		2.8	-0.534	
1495	2020-05-05 06:53:42	1495	3	9.850000	TEMPESTX_20200501_SALT		2.811	-0.534	
1496	2020-05-05 06:57:17	1496	4	1.110000	TEMPESTX_20200501_SALT		2.7	-0.534	
1497	2020-05-05 07:00:53	1497	1	4.250000	TEMPESTX_20200501_SALT		2.6	-0.534	
1498	2020-05-05 07:04:25	1498	2	2.470000	TEMPESTX_20200501_SALT		2.8	-0.534	
1499	2020-05-05 07:07:59	1499	3	11.620000	TEMPESTX_20200501_SALT		2.8	-0.535	
1500	2020-05-05 07:11:34	1500	4	1.060000	TEMPESTX_20200501_SALT		2.7	-0.535	
1501	2020-05-05 07:15:10	1501	1	4.730000	TEMPESTX_20200501_SALT		2.6	-0.534	
1502	2020-05-05 07:18:40	1502	2	2.440000	TEMPESTX_20200501_SALT		2.8	-0.535	
1503	2020-05-05 07:22:13	1503	3	12.560000	TEMPESTX_20200501_SALT		2.8	-0.535	
1504	2020-05-05 07:25:48	1504	4	1.120000	TEMPESTX_20200501_SALT		2.7	-0.534	
1505	2020-05-05 07:29:24	1505	1	4.370000	TEMPESTX_20200501_SALT		2.6	-0.535	
1506	2020-05-05 07:32:55	1506	2	2.470000	TEMPESTX_20200501_SALT		2.8	-0.534	
1507	2020-05-05 07:36:28	1507	3	13.610000	TEMPESTX_20200501_SALT		2.8	-0.534	
1508	2020-05-05 07:40:03	1508	4	1.130000	TEMPESTX_20200501_SALT		2.7	-0.534	
1509	2020-05-05 07:43:35	1509	1	3.510000	TEMPESTX_20200501_SALT		2.6	-0.535	
1510	2020-05-05 07:47:08	1510	2	2.610000	TEMPESTX_20200501_SALT		2.8	-0.535	
1511	2020-05-05 07:50:42	1511	3	13.550000	TEMPESTX_20200501_SALT		2.8	-0.534	
1512	2020-05-05 07:54:13	1512	4	1.150000	TEMPESTX_20200501_SALT		2.7	-0.534	
1513	2020-05-05 07:57:49	1513	1	3.550000	TEMPESTX_20200501_SALT		2.6	-118917	
1514	2020-05-05 08:01:22	1514	2	2.390000	TEMPESTX_20200501_SALT		2.8	-0.535	
1515	2020-05-05 08:04:54	1515	3	15.550000	TEMPESTX_20200501_SALT		2.8	-0.534	
1516	2020-05-05 08:08:29	1516	4	1.220000	TEMPESTX_20200501_SALT		2.7	-0.534	
1517	2020-05-05 08:12:01	1517	1	4.490000	TEMPESTX_20200501_SALT		2.6	-0.534	
1518	2020-05-05 08:15:33	1518	2	2.210000	TEMPESTX_20200501_SALT		2.8	-0.535	
1519	2020-05-05 08:19:04	1519	3	20.889999	TEMPESTX_20200501_SALT		2.8	-0.535	
1520	2020-05-05 08:22:37	1520	4	1.120000	TEMPESTX_20200501_SALT		2.7	-0.535	
1521	2020-05-05 08:26:13	1521	1	4.290000	TEMPESTX_20200501_SALT		2.6	-0.534	
1522	2020-05-05 08:29:45	1522	2	2.290000	TEMPESTX_20200501_SALT		2.8	-0.534	
1523	2020-05-05 08:33:16	1523	3	20.920000	TEMPESTX_20200501_SALT		2.8	-0.534	
1524	2020-05-05 08:36:46	1524	4	1.450000	TEMPESTX_20200501_SALT		2.7	-0.535	
1525	2020-05-05 08:40:18	1525	1	3.710000	TEMPESTX_20200501_SALT		2.6	-0.535	
1526	2020-05-05 08:43:51	1526	2	2.800000	TEMPESTX_20200501_SALT		2.8	-0.535	
1527	2020-05-05 08:47:25	1527	3	18.000000	TEMPESTX_20200501_SALT		2.8	-0.535	
1528	2020-05-05 08:51:00	1528	4	1.130000	TEMPESTX_20200501_SALT		2.7	-0.534	
1529	2020-05-05 08:54:36	1529	1	4.190000	TEMPESTX_20200501_SALT		2.6	-0.535	
1530	2020-05-05 08:58:07	1530	2	2.410000	TEMPESTX_20200501_SALT		2.8	-0.535	
1531	2020-05-05 09:01:39	1531	3	20.629999	TEMPESTX_20200501_SALT		2.8	-0.535	
1532	2020-05-05 09:05:14	1532	4	1.110000	TEMPESTX_20200501_SALT		2.7	-0.535	
1533	2020-05-05 09:08:50	1533	1	4.530000	TEMPESTX_20200501_SALT		2.6	-0.535	
1534	2020-05-05 09:12:21	1534	2	2.000000	TEMPESTX_20200501_SALT		2.8	-0.535	
1535	2020-05-05 09:15:51	1535	3	20.889999	TEMPESTX_20200501_SALT		2.8	-0.535	
1536	2020-05-05 09:19:26	1536	4	1.150000	TEMPESTX_20200501_SALT		2.7	-0.535	
1537	2020-05-05 09:23:02	1537	1	5.490000	TEMPESTX_20200501_SALT		2.6	-0.535	
1538	2020-05-05 09:26:32	1538	2	2.550000	TEMPESTX_20200501_SALT		2.8	-0.534	
1539	2020-05-05 09:30:05	1539	3	21.040001	TEMPESTX_20200501_SALT		2.8	-0.535	
1540	2020-05-05 09:33:40	1540	4	1.150000	TEMPESTX_20200501_SALT		2.7	-0.535	
1541	2020-05-05 09:37:16	1541	1	3.810000	TEMPESTX_20200501_SALT		2.6	-0.535	
1542	2020-05-05 09:40:50	1542	2	2.490000	TEMPESTX_20200501_SALT		2.8	-0.535	
1543	2020-05-05 09:44:23	1543	3	22.260000	TEMPESTX_20200501_SALT		2.8	-0.535	
1544	2020-05-05 09:47:58	1544	4	1.130000	TEMPESTX_20200501_SALT		2.7	-0.535	
1545	2020-05-05 09:51:34	1545	1	3.520000	TEMPESTX_20200501_SALT		2.6	-0.535	
1546	2020-05-05 09:55:07	1546	2	2.650000	TEMPESTX_20200501_SALT		2.8	-0.535	
1547	2020-05-05 09:58:41	1547	3	23.709999	TEMPESTX_20200501_SALT		2.8	-0.535	
1548	2020-05-05 10:02:16	1548	4	1.200000	TEMPESTX_20200501_SALT		2.7	-0.535	
1549	2020-05-05 10:05:48	1549	1	4.220000	TEMPESTX_20200501_SALT		2.6	-0.535	
1550	2020-05-05 10:09:20	1550	2	2.460000	TEMPESTX_20200501_SALT		2.8	-0.535	
1551	2020-05-05 10:12:51	1551	3	22.950001	TEMPESTX_20200501_SALT		2.8	-0.535	
1552	2020-05-05 10:16:26	1552	4	1.130000	TEMPESTX_20200501_SALT		2.7	-0.535	
1553	2020-05-05 10:19:58	1553	1	4.450000	TEMPESTX_20200501_SALT		2.6	-0.535	
1554	2020-05-05 10:23:32	1554	2	2.730000	TEMPESTX_20200501_SALT		2.8	-0.535	
1555	2020-05-05 10:27:07	1555	3	23.110001	TEMPESTX_20200501_SALT		2.8	-0.535	
1556	2020-05-05 10:30:42	1556	4	1.280000	TEMPESTX_20200501_SALT		2.7	-0.535	
1557	2020-05-05 10:34:18	1557	1	4.100000	TEMPESTX_20200501_SALT		2.6	-0.535	
1558	2020-05-05 10:37:51	1558	2	2.510000	TEMPESTX_20200501_SALT		2.8	-0.535	
1559	2020-05-05 10:41:23	1559	3	24.639999	TEMPESTX_20200501_SALT		2.8	-0.535	
1560	2020-05-05 10:44:58	1560	4	1.070000	TEMPESTX_20200501_SALT		2.7	-0.535	
1561	2020-05-05 10:48:34	1561	1	3.820000	TEMPESTX_20200501_SALT		2.6	-0.535	
1562	2020-05-05 10:52:08	1562	2	2.570000	TEMPESTX_20200501_SALT		2.8	-0.535	
1563	2020-05-05 10:55:41	1563	3	25.559999	TEMPESTX_20200501_SALT		2.8	-0.535	
1564	2020-05-05 10:59:16	1564	4	1.100000	TEMPESTX_20200501_SALT		2.7	-0.535	
1565	2020-05-05 11:02:48	1565	1	3.860000	TEMPESTX_20200501_SALT		2.6	-0.535	
1566	2020-05-05 11:06:21	1566	2	2.450000	TEMPESTX_20200501_SALT		2.8	-0.535	
1567	2020-05-05 11:09:54	1567	3	26.690001	TEMPESTX_20200501_SALT		2.8	-0.535	
1568	2020-05-05 11:13:25	1568	4	1.050000	TEMPESTX_20200501_SALT		2.7	-0.536	
1569	2020-05-05 11:16:57	1569	1	3.450000	TEMPESTX_20200501_SALT		2.6	-0.535	
1570	2020-05-05 11:20:30	1570	2	2.510000	TEMPESTX_20200501_SALT		2.8	-0.535	
1571	2020-05-05 11:24:02	1571	3	25.030001	TEMPESTX_20200501_SALT		2.8	-0.535	
1572	2020-05-05 11:27:37	1572	4	1.080000	TEMPESTX_20200501_SALT		2.7	-0.535	
1573	2020-05-05 11:31:13	1573	1	4.680000	TEMPESTX_20200501_SALT		2.6	-0.535	
1574	2020-05-05 11:34:46	1574	2	2.750000	TEMPESTX_20200501_SALT		2.8	-0.535	
1575	2020-05-05 11:38:20	1575	3	27.270000	TEMPESTX_20200501_SALT		2.8	-0.535	
1576	2020-05-05 11:41:55	1576	4	1.060000	TEMPESTX_20200501_SALT		2.7	-0.535	
1577	2020-05-05 11:45:31	1577	1	3.730000	TEMPESTX_20200501_SALT		2.6	-0.535	
1578	2020-05-05 11:49:04	1578	2	2.250000	TEMPESTX_20200501_SALT		2.8	-0.535	
1579	2020-05-05 11:52:34	1579	3	29.430000	TEMPESTX_20200501_SALT		2.8	-0.535	
1580	2020-05-05 11:56:09	1580	4	1.040000	TEMPESTX_20200501_SALT		2.7	-0.535	
1581	2020-05-05 11:59:45	1581	1	4.060000	TEMPESTX_20200501_SALT		2.6	-0.535	
1582	2020-05-05 12:03:19	1582	2	2.620000	TEMPESTX_20200501_SALT		2.8	-0.535	
1583	2020-05-05 12:06:50	1583	3	32.040001	TEMPESTX_20200501_SALT		2.8	-0.535	
1584	2020-05-05 12:10:22	1584	4	1.110000	TEMPESTX_20200501_SALT		2.7	-0.535	
1585	2020-05-05 12:13:58	1585	1	4.300000	TEMPESTX_20200501_SALT		2.6	-0.535	
1586	2020-05-05 12:17:28	1586	2	2.540000	TEMPESTX_20200501_SALT		2.8	-0.535	
1587	2020-05-05 12:20:59	1587	3	32.209999	TEMPESTX_20200501_SALT		2.8	-0.535	
1588	2020-05-05 12:24:30	1588	4	1.090000	TEMPESTX_20200501_SALT		2.7	-0.535	
1589	2020-05-05 12:28:06	1589	1	4.200000	TEMPESTX_20200501_SALT		2.6	-0.535	
1590	2020-05-05 12:31:40	1590	2	2.890000	TEMPESTX_20200501_SALT		2.8	-0.535	
1591	2020-05-05 12:35:15	1591	3	30.650000	TEMPESTX_20200501_SALT		2.8	-0.535	
1592	2020-05-05 12:38:50	1592	4	1.220000	TEMPESTX_20200501_SALT		2.7	-0.535	
1593	2020-05-05 12:42:22	1593	1	4.290000	TEMPESTX_20200501_SALT		2.6	-0.535	
1594	2020-05-05 12:45:55	1594	2	2.560000	TEMPESTX_20200501_SALT		2.8	-0.535	
1595	2020-05-05 12:49:27	1595	3	32.840000	TEMPESTX_20200501_SALT		2.8	-0.535	
1596	2020-05-05 12:52:59	1596	4	1.140000	TEMPESTX_20200501_SALT		2.7	-0.535	
1597	2020-05-05 12:56:32	1597	1	6.170000	TEMPESTX_20200501_SALT		2.6	-0.535	
1598	2020-05-05 13:00:05	1598	2	2.270000	TEMPESTX_20200501_SALT		2.8	-0.535	
1599	2020-05-05 13:03:35	1599	3	31.790001	TEMPESTX_20200501_SALT		2.8	-0.535	
1600	2020-05-05 13:07:10	1600	4	1.100000	TEMPESTX_20200501_SALT		2.7	-0.535	
1601	2020-05-05 13:10:46	1601	1	5.280000	TEMPESTX_20200501_SALT		2.6	-0.535	
1602	2020-05-05 13:14:17	1602	2	2.580000	TEMPESTX_20200501_SALT		2.8	-0.535	
1603	2020-05-05 13:17:49	1603	3	30.850000	TEMPESTX_20200501_SALT		2.8	-0.535	
1604	2020-05-05 13:21:24	1604	4	1.220000	TEMPESTX_20200501_SALT		2.685	-0.535	
1605	2020-05-05 13:24:56	1605	1	5.590000	TEMPESTX_20200501_SALT		2.6	-0.535	
1606	2020-05-05 13:28:27	1606	2	2.660000	TEMPESTX_20200501_SALT		2.8	-0.535	
1607	2020-05-05 13:32:03	1607	3	32.020000	TEMPESTX_20200501_SALT		2.8	-0.535	
1608	2020-05-05 13:35:39	1608	4	1.100000	TEMPESTX_20200501_SALT		2.671	-0.535	
1609	2020-05-05 13:39:11	1609	1	7.130000	TEMPESTX_20200501_SALT		2.6	-0.535	
1610	2020-05-05 13:42:45	1610	2	2.290000	TEMPESTX_20200501_SALT		2.8	-0.535	
1611	2020-05-05 13:46:16	1611	3	33.630001	TEMPESTX_20200501_SALT		2.8	95132.6	
1612	2020-05-05 13:49:51	1612	4	1.200000	TEMPESTX_20200501_SALT		2.662	-0.535	
1613	2020-05-05 13:53:23	1613	1	3.470000	TEMPESTX_20200501_SALT		2.6	-0.535	
1614	2020-05-05 13:56:54	1614	2	2.650000	TEMPESTX_20200501_SALT		2.8	-0.535	
1615	2020-05-05 14:00:28	1615	3	35.380001	TEMPESTX_20200501_SALT		2.8	-0.535	
1616	2020-05-05 14:04:04	1616	4	1.170000	TEMPESTX_20200501_SALT		2.595	-0.535	
1617	2020-05-05 14:07:36	1617	1	5.860000	TEMPESTX_20200501_SALT		2.6	-0.535	
1618	2020-05-05 14:11:07	1618	2	2.770000	TEMPESTX_20200501_SALT		2.8	-0.535	
1619	2020-05-05 14:14:39	1619	3	36.430000	TEMPESTX_20200501_SALT		2.8	-0.535	
1620	2020-05-05 14:18:10	1620	4	1.310000	TEMPESTX_20200501_SALT		2.604	-0.535	
1621	2020-05-05 14:21:42	1621	1	5.220000	TEMPESTX_20200501_SALT		2.6	-0.535	
1622	2020-05-05 14:25:16	1622	2	2.590000	TEMPESTX_20200501_SALT		2.8	-0.535	
1623	2020-05-05 14:28:47	1623	3	37.029999	TEMPESTX_20200501_SALT		2.8	-0.535	
1624	2020-05-05 14:32:18	1624	4	1.190000	TEMPESTX_20200501_SALT		2.598	-0.535	
1625	2020-05-05 14:35:54	1625	1	5.570000	TEMPESTX_20200501_SALT		2.6	-0.535	
1626	2020-05-05 14:39:27	1626	2	2.800000	TEMPESTX_20200501_SALT		2.8	-0.535	
1627	2020-05-05 14:43:00	1627	3	39.610001	TEMPESTX_20200501_SALT		2.8	-0.535	
1628	2020-05-05 14:46:32	1628	4	1.230000	TEMPESTX_20200501_SALT		2.6	-0.535	
1629	2020-05-05 14:50:04	1629	1	5.500000	TEMPESTX_20200501_SALT		2.6	-0.535	
1630	2020-05-05 14:53:36	1630	2	2.770000	TEMPESTX_20200501_SALT		2.8	-0.535	
1631	2020-05-05 14:57:09	1631	3	38.349998	TEMPESTX_20200501_SALT		2.8	-0.535	
1632	2020-05-05 15:00:40	1632	4	1.150000	TEMPESTX_20200501_SALT		2.6	-0.535	
1633	2020-05-05 15:04:16	1633	1	4.950000	TEMPESTX_20200501_SALT		2.6	-0.535	
1634	2020-05-05 15:07:49	1634	2	2.820000	TEMPESTX_20200501_SALT		2.8	-0.535	
1635	2020-05-05 15:11:22	1635	3	35.360001	TEMPESTX_20200501_SALT		2.8	-0.535	
1636	2020-05-05 15:14:58	1636	4	1.200000	TEMPESTX_20200501_SALT		2.607	-0.535	
1637	2020-05-05 15:18:30	1637	1	5.130000	TEMPESTX_20200501_SALT		2.6	-0.535	
1638	2020-05-05 15:22:03	1638	2	2.690000	TEMPESTX_20200501_SALT		2.8	-0.535	
1639	2020-05-05 15:25:34	1639	3	36.360001	TEMPESTX_20200501_SALT		2.8	-0.535	
1640	2020-05-05 15:29:09	1640	4	1.200000	TEMPESTX_20200501_SALT		2.6	-0.535	
1641	2020-05-05 15:32:41	1641	1	4.300000	TEMPESTX_20200501_SALT		2.6	-0.535	
1642	2020-05-05 15:36:15	1642	2	2.530000	TEMPESTX_20200501_SALT		2.8	-0.535	
1643	2020-05-05 15:39:48	1643	3	39.439999	TEMPESTX_20200501_SALT		2.8	-0.535	
1644	2020-05-05 15:43:20	1644	4	1.190000	TEMPESTX_20200501_SALT		2.607	-0.535	
